         512551587 function calls (478504204 primitive calls) in 2194.304 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       37    0.000    0.000    0.001    0.000 nested_structure_coder.py:389(do_decode)
       20    0.000    0.000    0.001    0.000 templates.py:185(visit_Attribute)
        2    0.000    0.000    0.001    0.000 training.py:557(_get_optimizer)
        1    0.000    0.000    0.001    0.001 compile_utils.py:134(build)
       66    0.000    0.000    0.001    0.000 statistics.py:177(<genexpr>)
        4    0.000    0.000    0.001    0.000 functional.py:825(_map_graph_network)
      112    0.000    0.000    0.001    0.000 activity.py:545(<listcomp>)
     1041    0.001    0.000    0.001    0.000 ops.py:193(_as_graph_element)
      224    0.001    0.000    0.001    0.000 def_function.py:911(input_signature)
1082/1046    0.001    0.000    0.001    0.000 qual_names.py:155(__hash__)
       18    0.000    0.000    0.001    0.000 directives.py:117(visit_Name)
       32    0.000    0.000    0.001    0.000 nested_structure_coder.py:147(<listcomp>)
       10    0.000    0.000    0.001    0.000 save_impl.py:581(_extract_outputs_from_fn)
        4    0.000    0.000    0.001    0.000 cfg.py:599(build)
       68    0.000    0.000    0.001    0.000 base_layer.py:2340(_should_cast_single_input)
       72    0.000    0.000    0.001    0.000 resource_variable_ops.py:84(_set_handle_shapes_and_types)
      384    0.001    0.000    0.001    0.000 inspect.py:513(_is_wrapper)
     3060    0.001    0.000    0.001    0.000 {built-in method _stat.S_ISLNK}
       52    0.000    0.000    0.001    0.000 reaching_definitions.py:101(__sub__)
      255    0.001    0.000    0.001    0.000 base.py:402(trackable)
        2    0.000    0.000    0.001    0.000 file_io.py:99(write)
       12    0.000    0.000    0.001    0.000 artist.py:711(set_clip_box)
      156    0.001    0.000    0.001    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
       32    0.000    0.000    0.001    0.000 gen_io_ops.py:1543(<listcomp>)
       32    0.000    0.000    0.001    0.000 __init__.py:183(dumps)
       20    0.000    0.000    0.001    0.000 function.py:2899(<genexpr>)
       54    0.000    0.000    0.001    0.000 backend.py:1283(int_shape)
       75    0.000    0.000    0.001    0.000 base_layer.py:2528(_get_call_arg_value)
     2351    0.001    0.000    0.001    0.000 _collections_abc.py:392(__subclasshook__)
        2    0.000    0.000    0.001    0.000 _base.py:664(_set_lim_and_transforms)
        4    0.000    0.000    0.001    0.000 transforms.py:1645(__eq__)
       17    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:424(_get_cached)
        4    0.000    0.000    0.001    0.000 figure.py:847(set_size_inches)
       16    0.000    0.000    0.001    0.000 base_layer.py:1300(input_spec)
       32    0.000    0.000    0.001    0.000 _ufunc_config.py:32(seterr)
        6    0.000    0.000    0.001    0.000 cfg.py:691(_process_exit_statement)
      122    0.000    0.000    0.001    0.000 optimizer_v2.py:721(__setattr__)
      482    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
      523    0.001    0.000    0.001    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRecordOperation}
        2    0.001    0.000    0.001    0.000 {method 'readlines' of '_io._IOBase' objects}
      189    0.001    0.000    0.001    0.000 weakref.py:284(update)
      770    0.001    0.000    0.001    0.000 transforms.py:1865(get_matrix)
        2    0.000    0.000    0.001    0.000 Experiment.py:180(<listcomp>)
      504    0.000    0.000    0.001    0.000 font_manager.py:1016(_normalize_font_family)
        2    0.000    0.000    0.001    0.000 figure.py:1406(_add_axes_internal)
        2    0.000    0.000    0.001    0.000 activity.py:693(visit_ExceptHandler)
       64    0.001    0.000    0.001    0.000 functional_ops.py:1178(<listcomp>)
      112    0.000    0.000    0.001    0.000 lines.py:1160(set_markeredgecolor)
      9/7    0.000    0.000    0.001    0.000 unparser.py:14(interleave)
      687    0.001    0.000    0.001    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationDevice}
        4    0.000    0.000    0.001    0.000 transforms.py:1671(set)
        2    0.000    0.000    0.001    0.000 builder_impl.py:757(copy_assets_to_destination_dir)
        8    0.000    0.000    0.001    0.000 transforms.py:1529(transform_path_affine)
      430    0.001    0.000    0.001    0.000 {method 'get' of 'google.protobuf.pyext._message.MessageMapContainer' objects}
        2    0.000    0.000    0.001    0.000 training.py:560(_get_single_optimizer)
        2    0.000    0.000    0.001    0.000 figure.py:1784(clf)
       36    0.000    0.000    0.001    0.000 data_structures.py:1061(<lambda>)
      358    0.001    0.000    0.001    0.000 {built-in method tensorflow.python._pywrap_tf_session.EqualAttrValueWrapper}
       27    0.000    0.000    0.001    0.000 liveness.py:50(visit_node)
        4    0.000    0.000    0.001    0.000 transforms.py:2091(__eq__)
       32    0.001    0.000    0.001    0.000 _methods.py:87(_clip_dep_invoke_with_casting)
        4    0.000    0.000    0.001    0.000 function.py:2672(_convert_inputs_to_signature)
      480    0.001    0.000    0.001    0.000 rcsetup.py:600(_deprecate_case_insensitive_join_cap)
       10    0.000    0.000    0.001    0.000 base_layer.py:2129(<listcomp>)
       52    0.000    0.000    0.001    0.000 ops.py:3221(<listcomp>)
       33    0.000    0.000    0.001    0.000 statistics.py:251(_convert)
        2    0.000    0.000    0.001    0.000 signature_serialization.py:39(_get_signature)
      176    0.000    0.000    0.001    0.000 auto_control_deps_utils.py:105(<genexpr>)
      334    0.000    0.000    0.001    0.000 transformer.py:194(__getitem__)
        2    0.000    0.000    0.001    0.000 file_io.py:104(read)
        6    0.000    0.000    0.001    0.000 _datasource.py:302(_isurl)
        6    0.000    0.000    0.001    0.000 backend_pdf.py:2335(push)
        2    0.000    0.000    0.001    0.000 file_io.py:516(rename)
       24    0.000    0.000    0.001    0.000 backend_bases.py:2278(mpl_connect)
       20    0.000    0.000    0.001    0.000 resource_variable_ops.py:74(get_eager_safe_handle_data)
    63/59    0.000    0.000    0.001    0.000 tf_utils.py:186(<listcomp>)
      926    0.001    0.000    0.001    0.000 {built-in method builtins.min}
       24    0.000    0.000    0.001    0.000 patches.py:269(get_patch_transform)
       12    0.000    0.000    0.001    0.000 serialized_attributes.py:188(set_and_validate_functions)
        2    0.000    0.000    0.001    0.000 optimizers.py:872(get)
       32    0.000    0.000    0.001    0.000 _methods.py:45(_sum)
       72    0.001    0.000    0.001    0.000 path.py:348(__len__)
       11    0.000    0.000    0.001    0.000 policy.py:488(global_policy)
      135    0.000    0.000    0.001    0.000 base_layer_utils.py:441(enter)
       96    0.000    0.000    0.001    0.000 constraints.py:285(serialize)
       70    0.000    0.000    0.001    0.000 context.py:2390(_tmp_in_graph_mode)
        4    0.000    0.000    0.001    0.000 cfg.py:773(visit_Return)
        7    0.000    0.000    0.001    0.000 training.py:569(_reset_compile_cache)
        2    0.000    0.000    0.001    0.000 unsupported_features_checker.py:60(verify)
       33    0.000    0.000    0.001    0.000 nested_structure_coder.py:213(<dictcomp>)
        8    0.000    0.000    0.001    0.000 transforms.py:1732(transform_path_affine)
       56    0.001    0.000    0.001    0.000 markers.py:243(__bool__)
       45    0.000    0.000    0.001    0.000 ast.py:333(walk)
        2    0.000    0.000    0.001    0.000 file_io.py:532(rename_v2)
       98    0.000    0.000    0.001    0.000 serialized_attributes.py:168(checkpointable_objects)
      213    0.000    0.000    0.001    0.000 ops.py:6625(_restore_name_scope)
      125    0.000    0.000    0.001    0.000 device.py:67(merge_device)
       36    0.000    0.000    0.001    0.000 axis.py:196(_set_labelrotation)
      112    0.000    0.000    0.001    0.000 auto_control_deps_utils.py:66(<listcomp>)
       63    0.000    0.000    0.001    0.000 backend_pdf.py:1688(reserveObject)
       33    0.000    0.000    0.001    0.000 fractions.py:431(_div)
        7    0.000    0.000    0.001    0.000 activity.py:375(visit_Expr)
        1    0.001    0.001    0.001    0.001 {built-in method gc.collect}
        2    0.000    0.000    0.001    0.000 unparser.py:245(_Try)
     1040    0.001    0.000    0.001    0.000 font_manager.py:752(get_family)
       13    0.000    0.000    0.001    0.000 optimizer_v2.py:656(_set_hyper)
       52    0.001    0.000    0.001    0.000 __init__.py:536(__setitem__)
       10    0.000    0.000    0.001    0.000 device_spec.py:212(make_merged_spec)
       12    0.000    0.000    0.001    0.000 ticker.py:1754(nonsingular)
      400    0.001    0.000    0.001    0.000 module_wrapper.py:154(__getattribute__)
       26    0.001    0.000    0.001    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
        4    0.000    0.000    0.001    0.000 ast3.py:198(visit_ExceptHandler)
        2    0.000    0.000    0.001    0.000 tempfile.py:512(NamedTemporaryFile)
       30    0.000    0.000    0.001    0.000 {method 'any' of 'numpy.generic' objects}
        9    0.000    0.000    0.001    0.000 inspect.py:692(getsourcefile)
       32    0.001    0.000    0.001    0.000 scale.py:98(__init__)
       20    0.000    0.000    0.001    0.000 base_layer.py:1569(metrics)
      682    0.000    0.000    0.001    0.000 base.py:951(_gather_saveables_for_checkpoint)
      156    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      136    0.000    0.000    0.001    0.000 ops.py:517(<listcomp>)
       32    0.001    0.000    0.001    0.000 axis.py:795(reset_ticks)
        8    0.000    0.000    0.001    0.000 activations.py:495(get)
       26    0.000    0.000    0.001    0.000 cfg.py:77(freeze)
       30    0.000    0.000    0.001    0.000 tensor_shape.py:282(merge_with)
       28    0.001    0.000    0.001    0.000 {built-in method tensorflow.python._op_def_registry.get}
       94    0.000    0.000    0.001    0.000 ops.py:4760(_attr_scope)
      852    0.000    0.000    0.001    0.000 def_function.py:1035(<genexpr>)
        2    0.000    0.000    0.001    0.000 execute.py:281(convert_to_mixed_eager_tensors)
        2    0.001    0.000    0.001    0.000 {built-in method tensorflow.python._pywrap_file_io.RenameFile}
       36    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
        8    0.000    0.000    0.001    0.000 cfg.py:174(__init__)
      400    0.000    0.000    0.001    0.000 utils.py:223(set_training_arg)
       10    0.000    0.000    0.001    0.000 _base.py:955(_set_artist_props)
        8    0.000    0.000    0.001    0.000 save_impl.py:385(to_tensor_spec_or_none)
       43    0.000    0.000    0.001    0.000 {method 'extend' of 'collections.deque' objects}
       63    0.000    0.000    0.001    0.000 backend_pdf.py:1699(recordXref)
      342    0.000    0.000    0.001    0.000 base_layer.py:2942(_eager_losses)
      782    0.001    0.000    0.001    0.000 ops.py:5087(_control_dependencies_stack)
       38    0.000    0.000    0.001    0.000 func_graph.py:697(clear_captures)
       43    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:151(__exit__)
      284    0.000    0.000    0.001    0.000 ops.py:6583(__init__)
        7    0.000    0.000    0.001    0.000 file_io.py:235(file_exists)
        1    0.000    0.000    0.001    0.001 saving_utils.py:204(compile_args_from_training_config)
       26    0.000    0.000    0.001    0.000 function_def_to_graph.py:80(<listcomp>)
      232    0.000    0.000    0.001    0.000 device_spec.py:42(_as_device_str_or_none)
       52    0.000    0.000    0.001    0.000 save_impl.py:438(training_arg_was_passed)
      884    0.001    0.000    0.001    0.000 font_manager.py:800(get_size_in_points)
        1    0.000    0.000    0.001    0.001 util.py:677(_objects_with_attributes)
        5    0.000    0.000    0.001    0.000 directives.py:126(visit_Attribute)
        1    0.000    0.000    0.001    0.001 backend_pdf.py:1737(RendererPdf)
     2213    0.001    0.000    0.001    0.000 tf_decorator.py:262(decorated_target)
       32    0.000    0.000    0.001    0.000 ticker.py:2069(le)
        7    0.000    0.000    0.001    0.000 file_io.py:252(file_exists_v2)
        8    0.000    0.000    0.001    0.000 cfg.py:201(reset)
      182    0.000    0.000    0.001    0.000 deprecation.py:456(_deprecate_method_override)
       36    0.000    0.000    0.001    0.000 axis.py:1894(<genexpr>)
        2    0.000    0.000    0.001    0.000 optimizer_v2.py:879(from_config)
        8    0.000    0.000    0.001    0.000 parse.py:366(urlparse)
       16    0.000    0.000    0.001    0.000 _ufunc_config.py:433(__enter__)
        1    0.000    0.000    0.001    0.001 util.py:679(<listcomp>)
       19    0.000    0.000    0.001    0.000 functional.py:334(<listcomp>)
      124    0.000    0.000    0.001    0.000 lines.py:33(_get_dash_pattern)
       84    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:78(acquire)
        2    0.000    0.000    0.001    0.000 backend_pdf.py:1706(writeXref)
      372    0.001    0.000    0.001    0.000 __init__.py:857(<listcomp>)
        4    0.000    0.000    0.001    0.000 transforms.py:1500(get_matrix)
       12    0.000    0.000    0.000    0.000 serialized_attributes.py:142(new)
        8    0.000    0.000    0.000    0.000 distribute_lib.py:2896(colocate_vars_with)
      116    0.000    0.000    0.000    0.000 nested_structure_coder.py:72(<listcomp>)
       14    0.000    0.000    0.000    0.000 activity.py:237(__init__)
       78    0.000    0.000    0.000    0.000 backend_bases.py:993(get_hatch_path)
        2    0.000    0.000    0.000    0.000 rmsprop.py:98(__init__)
       84    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        4    0.000    0.000    0.000    0.000 meta_graph.py:138(ops_used_by_graph_def)
        2    0.000    0.000    0.000    0.000 backend_bases.py:2843(__init__)
        2    0.000    0.000    0.000    0.000 metric_serialization.py:42(_get_serialized_attributes_internal)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1426(_get_spec)
      284    0.000    0.000    0.000    0.000 transforms.py:1691(<lambda>)
        1    0.000    0.000    0.000    0.000 deprecation.py:426(deprecated_wrapper)
       76    0.000    0.000    0.000    0.000 backend_bases.py:867(set_alpha)
       16    0.000    0.000    0.000    0.000 _ufunc_config.py:438(__exit__)
       96    0.000    0.000    0.000    0.000 execute.py:177(make_str)
       23    0.000    0.000    0.000    0.000 layer_utils.py:109(<genexpr>)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:1816(nonzero)
      728    0.000    0.000    0.000    0.000 __init__.py:2234(<genexpr>)
        4    0.000    0.000    0.000    0.000 axis.py:2382(_update_offset_text_position)
        2    0.000    0.000    0.000    0.000 py_checkpoint_reader.py:51(get_variable_to_dtype_map)
      652    0.000    0.000    0.000    0.000 nested_structure_coder.py:133(can_encode)
       32    0.000    0.000    0.000    0.000 node.py:188(serialize_first_arg_tensor)
       20    0.000    0.000    0.000    0.000 reaching_fndefs.py:88(visit_node)
        7    0.000    0.000    0.000    0.000 activations.py:457(deserialize)
       30    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        7    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_file_io.FileExists}
       34    0.000    0.000    0.000    0.000 templates.py:111(__init__)
      234    0.000    0.000    0.000    0.000 func_graph.py:489(<genexpr>)
       10    0.000    0.000    0.000    0.000 figure.py:415(get_axes)
        3    0.000    0.000    0.000    0.000 optimizer_v2.py:276(__init__)
        4    0.000    0.000    0.000    0.000 training.py:2401(_set_save_spec)
        2    0.000    0.000    0.000    0.000 training.py:2472(_validate_compile)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:841(source_to_code)
      166    0.000    0.000    0.000    0.000 auto_control_deps_utils.py:54(<listcomp>)
        2    0.000    0.000    0.000    0.000 tokenize.py:295(detect_encoding)
      928    0.000    0.000    0.000    0.000 function.py:223(<genexpr>)
        5    0.000    0.000    0.000    0.000 templates.py:64(visit_Tuple)
        2    0.000    0.000    0.000    0.000 np_math_ops.py:809(_make_nan_reduction)
        5    0.000    0.000    0.000    0.000 copy.py:66(copy)
       25    0.000    0.000    0.000    0.000 function_def_to_graph.py:107(is_function)
        8    0.000    0.000    0.000    0.000 weakref.py:51(_cb)
        4    0.000    0.000    0.000    0.000 saving_utils.py:270(_serialize_nested_config)
       20    0.000    0.000    0.000    0.000 save_impl.py:509(layer_call_wrapper)
        4    0.000    0.000    0.000    0.000 functional.py:760(_compute_tensor_usage_count)
        5    0.000    0.000    0.000    0.000 functional.py:1169(process_layer)
      134    0.000    0.000    0.000    0.000 base_layer.py:2515(_call_arg_was_passed)
       13    0.000    0.000    0.000    0.000 {built-in method _imp.source_hash}
       96    0.000    0.000    0.000    0.000 lines.py:503(get_fillstyle)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       98    0.000    0.000    0.000    0.000 revived_types.py:73(to_proto)
       16    0.000    0.000    0.000    0.000 generic_utils.py:283(class_and_config_for_serialized_keras_object)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(prod)
        2    0.000    0.000    0.000    0.000 save.py:677(_verify_ops)
        7    0.000    0.000    0.000    0.000 base_layer.py:2673(_get_trainable_state)
      118    0.000    0.000    0.000    0.000 nested_structure_coder.py:333(do_encode)
       63    0.000    0.000    0.000    0.000 base_layer.py:1200(_autographed_call)
        2    0.000    0.000    0.000    0.000 __init__.py:1579(handle)
       16    0.000    0.000    0.000    0.000 _base.py:62(wrapper)
       12    0.000    0.000    0.000    0.000 patches.py:472(set_joinstyle)
      910    0.000    0.000    0.000    0.000 base.py:984(_list_extra_dependencies_for_serialization)
       96    0.000    0.000    0.000    0.000 op_def_library.py:159(_MakeStr)
       26    0.000    0.000    0.000    0.000 cfg.py:348(_add_new_node)
        2    0.000    0.000    0.000    0.000 utils_impl.py:232(get_or_create_assets_dir)
       88    0.000    0.000    0.000    0.000 stride_tricks.py:256(<listcomp>)
     1059    0.000    0.000    0.000    0.000 base_layer.py:1246(trainable)
      246    0.000    0.000    0.000    0.000 base_layer_utils.py:399(call_context)
        2    0.000    0.000    0.000    0.000 liveness.py:188(visit_ExceptHandler)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1351(writeExtGSTates)
       46    0.000    0.000    0.000    0.000 transformer.py:116(__init__)
        1    0.000    0.000    0.000    0.000 cp1252.py:33(getregentry)
       26    0.000    0.000    0.000    0.000 _weakrefset.py:116(update)
      125    0.000    0.000    0.000    0.000 device.py:172(is_null_merge)
        4    0.000    0.000    0.000    0.000 figure.py:951(set_facecolor)
        2    0.000    0.000    0.000    0.000 unparser.py:859(_withitem)
        2    0.000    0.000    0.000    0.000 tempfile.py:238(_mkstemp_inner)
       28    0.000    0.000    0.000    0.000 base_layer.py:3005(_object_identifier)
     1040    0.000    0.000    0.000    0.000 font_manager.py:764(get_style)
       84    0.000    0.000    0.000    0.000 optimizer_v2.py:773(get_slot)
        7    0.000    0.000    0.000    0.000 load.py:1026(_maybe_add_serialized_attributes)
      603    0.000    0.000    0.000    0.000 data_structures.py:377(__getitem__)
       26    0.000    0.000    0.000    0.000 _backend_pdf_ps.py:39(track)
       84    0.000    0.000    0.000    0.000 ast.py:222(iter_child_nodes)
      126    0.000    0.000    0.000    0.000 reaching_definitions.py:72(<dictcomp>)
      418    0.000    0.000    0.000    0.000 base.py:543(_setattr_tracking)
      255    0.000    0.000    0.000    0.000 base.py:406(object_proto)
      412    0.000    0.000    0.000    0.000 copy.py:242(_keep_alive)
      764    0.000    0.000    0.000    0.000 artist.py:792(get_visible)
       23    0.000    0.000    0.000    0.000 gen_resource_variable_ops.py:226(destroy_resource_op)
        3    0.000    0.000    0.000    0.000 _dill.py:400(__init__)
  284/108    0.000    0.000    0.000    0.000 tensor_util.py:229(_FlattenToStrings)
       16    0.000    0.000    0.000    0.000 axis.py:1093(<listcomp>)
       20    0.000    0.000    0.000    0.000 cfg.py:391(add_ordinary_node)
       24    0.000    0.000    0.000    0.000 loss_scale.py:46(get)
       10    0.000    0.000    0.000    0.000 _datasource.py:132(keys)
        1    0.000    0.000    0.000    0.000 _backend_pdf_ps.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:1633(callHandlers)
        3    0.000    0.000    0.000    0.000 version_utils.py:54(__new__)
    83/71    0.000    0.000    0.000    0.000 templates.py:218(_convert_to_ast)
       10    0.000    0.000    0.000    0.000 save_impl.py:296(_restore_child_layer_functions)
        2    0.000    0.000    0.000    0.000 device.py:50(canonical_name)
        1    0.000    0.000    0.000    0.000 enum.py:392(_create_)
        4    0.000    0.000    0.000    0.000 base_layer.py:2985(_set_save_spec)
     1040    0.000    0.000    0.000    0.000 font_manager.py:786(get_stretch)
      211    0.000    0.000    0.000    0.000 function_deserialization.py:424(<genexpr>)
       32    0.000    0.000    0.000    0.000 ticker.py:2076(ge)
      760    0.000    0.000    0.000    0.000 artist.py:880(get_agg_filter)
       68    0.000    0.000    0.000    0.000 policy.py:585(_is_convertible_to_dtype)
      122    0.000    0.000    0.000    0.000 device_spec.py:300(_string_to_components)
        2    0.000    0.000    0.000    0.000 training.py:2288(state_updates)
        6    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 backend_bases.py:2688(__init__)
        2    0.000    0.000    0.000    0.000 transforms.py:369(size)
      348    0.000    0.000    0.000    0.000 multiarray.py:706(dot)
       12    0.000    0.000    0.000    0.000 figure.py:65(as_list)
      524    0.000    0.000    0.000    0.000 path.py:202(vertices)
        2    0.000    0.000    0.000    0.000 execute.py:282(<listcomp>)
        2    0.000    0.000    0.000    0.000 gridspec.py:644(_from_subplot_args)
      232    0.000    0.000    0.000    0.000 device_spec.py:350(_components_to_string)
      272    0.000    0.000    0.000    0.000 transforms.py:200(<lambda>)
        4    0.000    0.000    0.000    0.000 save.py:360(_tensor_dict_to_tensorinfo)
      112    0.000    0.000    0.000    0.000 base_layer.py:3001(_trackable_saved_model_saver)
     1040    0.000    0.000    0.000    0.000 font_manager.py:777(get_weight)
      760    0.000    0.000    0.000    0.000 artist.py:860(get_rasterized)
        2    0.000    0.000    0.000    0.000 meta_graph.py:174(stripped_op_list_for_graph)
        2    0.000    0.000    0.000    0.000 deprecation.py:333(_delete_parameter)
       30    0.000    0.000    0.000    0.000 optimizer_v2.py:1333(<lambda>)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:629(spec_from_file_location)
        2    0.000    0.000    0.000    0.000 __init__.py:937(handle)
        8    0.000    0.000    0.000    0.000 figure.py:752(set_canvas)
        4    0.000    0.000    0.000    0.000 metric_serialization.py:32(_python_properties_internal)
      505    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:496(__sub__)
        2    0.000    0.000    0.000    0.000 ops.py:5225(combined)
      312    0.000    0.000    0.000    0.000 artist.py:194(axes)
       74    0.000    0.000    0.000    0.000 nested_structure_coder.py:423(can_encode)
        2    0.000    0.000    0.000    0.000 _datasource.py:377(abspath)
        1    0.000    0.000    0.000    0.000 np_dtypes.py:15(<module>)
       36    0.000    0.000    0.000    0.000 _methods.py:53(_any)
       32    0.000    0.000    0.000    0.000 artist.py:585(get_snap)
        4    0.000    0.000    0.000    0.000 functional.py:1036(_deserialize_keras_tensors)
       48    0.000    0.000    0.000    0.000 getlimits.py:366(__new__)
       58    0.000    0.000    0.000    0.000 nested_structure_coder.py:74(_get_decoders)
      200    0.000    0.000    0.000    0.000 Hanabi.py:361(score)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1742(__init__)
      696    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
      117    0.000    0.000    0.000    0.000 tf_utils.py:281(_is_atomic_nested)
        2    0.000    0.000    0.000    0.000 cfg.py:900(visit_ExceptHandler)
        2    0.000    0.000    0.000    0.000 load.py:756(_finalize_config_layers)
        4    0.000    0.000    0.000    0.000 save.py:361(<dictcomp>)
        8    0.000    0.000    0.000    0.000 input_spec.py:230(to_tensor_spec)
       64    0.000    0.000    0.000    0.000 forwardprop_util.py:34(__new__)
       20    0.000    0.000    0.000    0.000 json_utils.py:37(default)
        2    0.000    0.000    0.000    0.000 reaching_definitions.py:261(visit_ExceptHandler)
       48    0.000    0.000    0.000    0.000 lines.py:913(get_markeredgecolor)
      196    0.000    0.000    0.000    0.000 backend_bases.py:154(close_group)
        6    0.000    0.000    0.000    0.000 text.py:1055(set_fontweight)
      547    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
      213    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationOutputConsumers_wrapper}
      410    0.000    0.000    0.000    0.000 nested_structure_coder.py:280(can_encode)
       18    0.000    0.000    0.000    0.000 pathlib.py:717(__str__)
        4    0.000    0.000    0.000    0.000 transforms.py:849(update_from_path)
        9    0.000    0.000    0.000    0.000 np_utils.py:356(decorator)
      104    0.000    0.000    0.000    0.000 text.py:24(_wrap_text)
     1040    0.000    0.000    0.000    0.000 font_manager.py:771(get_variant)
        6    0.000    0.000    0.000    0.000 uuid.py:780(uuid4)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(cumsum)
       54    0.000    0.000    0.000    0.000 templates.py:54(_apply_override)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:465(_from_iterable)
       15    0.000    0.000    0.000    0.000 enum.py:858(__and__)
       12    0.000    0.000    0.000    0.000 _base.py:4038(get_children)
        4    0.000    0.000    0.000    0.000 _base.py:281(_getdefaults)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:2881(prod)
        4    0.000    0.000    0.000    0.000 transforms.py:1629(__init__)
        1    0.000    0.000    0.000    0.000 directives.py:134(visit_Assign)
      315    0.000    0.000    0.000    0.000 __init__.py:2291(<genexpr>)
        4    0.000    0.000    0.000    0.000 reaching_definitions.py:115(__init__)
      428    0.000    0.000    0.000    0.000 figure.py:435(_get_dpi)
       73    0.000    0.000    0.000    0.000 ops.py:4596(_current_control_dependencies)
        4    0.000    0.000    0.000    0.000 compile_utils.py:70(_maybe_broadcast_to_outputs)
       79    0.000    0.000    0.000    0.000 base_layer_utils.py:541(is_subclassed)
        3    0.000    0.000    0.000    0.000 pickle.py:212(end_framing)
        2    0.000    0.000    0.000    0.000 tensor_spec.py:144(from_tensor)
       64    0.000    0.000    0.000    0.000 transformer.py:131(enter)
      672    0.000    0.000    0.000    0.000 font_manager.py:803(get_file)
       30    0.000    0.000    0.000    0.000 weakref.py:204(items)
      810    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
       87    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:64(<listcomp>)
       73    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
        1    0.000    0.000    0.000    0.000 np_utils.py:15(<module>)
        4    0.000    0.000    0.000    0.000 utils_impl.py:70(build_tensor_info_internal)
       48    0.000    0.000    0.000    0.000 variables.py:1132(_shared_name)
        6    0.000    0.000    0.000    0.000 artist.py:1008(set_label)
        2    0.000    0.000    0.000    0.000 training.py:639(metrics_names)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:701(__len__)
        2    0.000    0.000    0.000    0.000 __init__.py:1069(emit)
       16    0.000    0.000    0.000    0.000 axis.py:854(_translate_tick_kw)
     1106    0.000    0.000    0.000    0.000 {built-in method from_iterable}
       63    0.000    0.000    0.000    0.000 base_layer.py:1157(_set_training_mode)
        4    0.000    0.000    0.000    0.000 rmsprop.py:288(get_config)
        2    0.000    0.000    0.000    0.000 utils_impl.py:210(get_or_create_variables_dir)
      332    0.000    0.000    0.000    0.000 __init__.py:1756(<listcomp>)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:501(<genexpr>)
      782    0.000    0.000    0.000    0.000 ops.py:3156(_set_control_flow_context)
      237    0.000    0.000    0.000    0.000 weakref.py:189(get)
      108    0.000    0.000    0.000    0.000 optimizer_v2.py:1279(_var_key)
      376    0.000    0.000    0.000    0.000 __init__.py:807(<listcomp>)
       64    0.000    0.000    0.000    0.000 function.py:1430(forward)
       26    0.000    0.000    0.000    0.000 function_def_to_graph.py:68(<listcomp>)
       54    0.000    0.000    0.000    0.000 pathlib.py:292(splitroot)
       52    0.000    0.000    0.000    0.000 context.py:1980(shared_name)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:493(_classify_pyc)
        2    0.000    0.000    0.000    0.000 figure.py:2067(sca)
      326    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        4    0.000    0.000    0.000    0.000 axis.py:942(get_inverted)
